Policy_Id,Policy_Year,Make,Body_Style,Model_Year,Model_Color,Miles_Driven,Driver_Hair_Color,Years_Customer,Accident_Reported
469,2004,Subaru,sedan,2012,Red,10060,Black,13,0
470,2006,Subaru,suv,2014,White,23981,Brown,1,1
471,2005,Toyota,sedan,2002,White,7333,Brown,8,1
472,2008,Toyota,sedan,2011,Red,4414,Black,15,0
473,2023,Toyota,suv,2002,Red,9576,Black,19,0
474,2006,Honda,suv,2007,White,17819,Brown,1,0
475,2019,Toyota,sedan,2017,White,14202,Black,5,0
476,2003,Honda,suv,2007,Red,8786,Black,7,1
477,2021,Subaru,truck,2006,Red,22687,Brown,16,0
478,2011,Subaru,sedan,2011,Red,17827,Black,1,0
479,2017,Toyota,suv,2006,Blue,7351,Black,9,1
480,2009,Honda,truck,2019,Red,21266,Brown,9,0
481,2012,Subaru,sedan,2012,Red,12467,Black,13,0
482,2006,Subaru,truck,2016,Red,17165,Black,15,0
483,2022,Honda,truck,2005,Red,16191,Brown,4,0
484,2007,Honda,sedan,2001,White,18396,Black,18,0
485,2017,Honda,truck,2007,White,20070,Black,18,1
486,2021,Toyota,sedan,2000,Red,15473,Brown,20,0
487,2002,Honda,sedan,2020,Blue,9710,Black,8,0
488,2023,Subaru,truck,2005,Blue,4632,Black,10,0
489,2005,Subaru,suv,2014,Blue,1944,Brown,7,0
490,2019,Subaru,sedan,2006,Blue,12775,Black,20,0
491,2010,Honda,suv,2001,Blue,2059,Black,13,0
492,2022,Honda,sedan,2013,Blue,7274,Black,17,0
493,2002,Honda,suv,2000,White,22752,Brown,2,1
494,2022,Toyota,suv,2018,Red,10637,Black,4,0
495,2013,Subaru,truck,2002,White,5227,Black,17,0
496,2018,Subaru,sedan,2016,Red,15651,Brown,15,0
497,2002,Toyota,sedan,2017,Blue,11585,Brown,1,0
498,2009,Honda,truck,2009,Blue,12489,Brown,18,1
499,2008,Honda,suv,2010,Blue,7391,Black,14,0
500,2011,Honda,truck,2015,Blue,12267,Brown,12,0
501,2012,Subaru,suv,2018,Red,5304,Brown,7,0
502,2015,Subaru,suv,2000,White,21753,Black,1,1
503,2006,Honda,sedan,2007,Red,17673,Brown,18,0
504,2019,Honda,sedan,2016,White,24012,Black,3,0
505,2002,Subaru,truck,2020,Red,1163,Brown,10,0
506,2010,Honda,truck,2008,White,1907,Black,8,1
507,2011,Honda,sedan,2012,White,24728,Brown,3,0
508,2008,Honda,truck,2021,White,8597,Black,3,0
509,2008,Toyota,suv,2009,Red,12329,Black,13,0
510,2003,Subaru,sedan,2011,Blue,20003,Black,20,0
511,2023,Toyota,truck,2009,Red,5059,Brown,7,0
512,2013,Toyota,truck,2006,White,13014,Black,19,0
513,2007,Toyota,suv,2021,White,19292,Brown,19,0
514,2000,Toyota,suv,2002,White,8710,Black,6,1
515,2007,Toyota,sedan,2012,Red,12094,Black,2,0
516,2017,Honda,suv,2022,White,22063,Brown,20,0
517,2016,Toyota,sedan,2013,Blue,18338,Black,15,0
518,2015,Honda,sedan,2020,Blue,3163,Brown,3,0
519,2009,Honda,sedan,2003,Blue,23230,Brown,14,0
520,2007,Honda,suv,2004,Red,7113,Black,18,0
521,2017,Toyota,truck,2000,White,7397,Brown,7,0
522,2004,Honda,truck,2013,Red,11447,Black,7,0
523,2018,Honda,suv,2006,White,5920,Brown,20,0
524,2010,Honda,suv,2022,Blue,23511,Black,2,1
525,2001,Subaru,sedan,2010,White,10143,Black,10,0
526,2009,Subaru,truck,2004,White,21199,Brown,19,0
527,2011,Toyota,sedan,2005,Red,22821,Brown,5,0
528,2006,Subaru,suv,2011,White,12666,Black,5,0
529,2015,Honda,suv,2001,Red,14014,Black,19,0
530,2012,Subaru,suv,2005,White,21967,Black,8,0
531,2019,Toyota,truck,2007,White,8344,Brown,20,0
532,2000,Toyota,suv,2014,Red,19295,Black,19,0
533,2020,Toyota,suv,2013,Blue,1619,Black,11,0
534,2006,Honda,truck,2021,Red,21135,Brown,3,1
535,2019,Toyota,suv,2018,Red,8884,Brown,4,0
536,2014,Subaru,sedan,2022,Blue,1116,Brown,5,0
537,2021,Subaru,suv,2016,Red,16846,Black,12,0
538,2005,Honda,truck,2006,White,21756,Brown,20,1
539,2005,Honda,suv,2008,Blue,24032,Black,5,1
540,2003,Toyota,sedan,2014,White,17956,Brown,12,0
541,2021,Honda,truck,2007,White,4058,Brown,6,0
542,2005,Subaru,suv,2021,White,8705,Brown,4,0
543,2015,Toyota,truck,2014,Red,19088,Brown,17,0
544,2000,Subaru,suv,2007,White,6539,Brown,8,0
545,2013,Honda,truck,2013,Red,14161,Brown,4,0
546,2004,Subaru,truck,2009,White,9806,Black,9,0
547,2021,Honda,suv,2016,Red,15016,Black,2,0
548,2014,Toyota,suv,2002,Blue,2183,Brown,20,0
549,2010,Toyota,sedan,2010,Blue,20968,Brown,20,0
550,2013,Toyota,suv,2008,White,14682,Brown,6,1
551,2021,Honda,suv,2001,White,2050,Black,3,1
552,2019,Honda,sedan,2002,Blue,21042,Brown,1,1
553,2000,Honda,truck,2009,White,22597,Brown,1,1
554,2017,Honda,sedan,2013,Blue,18352,Black,16,0
555,2011,Toyota,suv,2011,White,21301,Brown,18,0
556,2001,Toyota,suv,2017,Red,18164,Brown,6,1
557,2020,Subaru,sedan,2014,White,12116,Black,13,0
558,2013,Subaru,truck,2003,Red,13430,Black,17,0
559,2020,Honda,sedan,2022,Blue,10352,Black,5,0
560,2007,Subaru,sedan,2021,Blue,11883,Black,10,0
561,2000,Toyota,suv,2006,Blue,4316,Black,19,0
562,2018,Subaru,suv,2009,White,4998,Brown,7,0
563,2011,Toyota,suv,2006,White,20709,Black,14,0
564,2023,Honda,suv,2020,White,21845,Brown,3,0
565,2008,Honda,truck,2001,Red,7758,Black,9,0
566,2005,Toyota,sedan,2014,Red,8333,Brown,5,1
567,2004,Subaru,truck,2014,Blue,7024,Black,11,0
568,2010,Honda,suv,2003,White,15157,Brown,1,0
569,2019,Subaru,sedan,2009,Blue,16611,Brown,2,0
570,2023,Honda,sedan,2015,Blue,1487,Black,6,0
571,2023,Honda,sedan,2015,Red,22109,Brown,12,0
572,2007,Honda,suv,2016,Blue,7576,Brown,10,0
573,2006,Subaru,suv,2015,Red,7519,Black,2,1
574,2013,Toyota,truck,2023,Blue,20814,Brown,15,1
575,2010,Honda,suv,2023,Red,19779,Brown,5,1
576,2000,Subaru,sedan,2020,Blue,10457,Black,20,0
577,2022,Subaru,suv,2004,Red,1675,Black,20,0
578,2018,Toyota,sedan,2018,White,1599,Brown,14,0
579,2000,Toyota,suv,2006,Red,24031,Brown,9,0
580,2005,Toyota,sedan,2021,Blue,22947,Brown,19,0
581,2003,Honda,sedan,2015,Blue,18365,Brown,14,0
582,2013,Subaru,suv,2015,White,16316,Black,16,0
583,2021,Subaru,truck,2021,White,8614,Black,13,0
584,2003,Subaru,sedan,2009,Red,12465,Brown,1,0
585,2015,Honda,sedan,2001,Red,14099,Brown,4,0
586,2016,Subaru,suv,2014,Blue,22501,Brown,10,1
587,2020,Subaru,sedan,2005,Red,16206,Black,8,1
588,2023,Honda,suv,2012,Red,23262,Black,3,0
589,2021,Subaru,truck,2020,Blue,1406,Black,13,0
590,2003,Toyota,sedan,2022,Blue,5029,Black,9,0
591,2021,Honda,truck,2022,Blue,7769,Brown,16,1
592,2023,Honda,truck,2018,Blue,5799,Black,7,1
593,2010,Subaru,sedan,2006,Red,11288,Brown,7,0
594,2001,Subaru,suv,2021,Red,20357,Brown,9,0
595,2018,Toyota,truck,2013,Red,10268,Black,19,0
596,2007,Subaru,truck,2022,Red,11477,Black,19,0
597,2001,Honda,suv,2008,White,1004,Black,20,0
598,2011,Honda,sedan,2007,White,1732,Black,14,0
599,2013,Subaru,truck,2004,White,10758,Black,9,0
600,2006,Honda,suv,2023,Red,1745,Black,1,0
601,2011,Honda,truck,2017,Blue,21941,Black,2,0
602,2018,Toyota,truck,2018,Red,24878,Brown,11,0
603,2015,Honda,sedan,2010,White,21796,Black,15,0
604,2002,Subaru,suv,2023,Blue,4879,Brown,5,0
605,2017,Subaru,suv,2010,Red,7995,Brown,13,0
606,2018,Subaru,sedan,2020,Blue,2378,Brown,7,0
607,2017,Honda,suv,2018,Red,13849,Brown,3,0
608,2013,Honda,suv,2009,Red,11153,Brown,20,0
609,2004,Honda,suv,2020,Red,13836,Black,10,0
610,2012,Toyota,truck,2007,Red,5037,Brown,3,1
611,2023,Toyota,truck,2014,Blue,6308,Black,1,0
612,2023,Toyota,sedan,2006,White,14781,Black,1,0
613,2019,Honda,suv,2002,White,3608,Black,17,0
614,2004,Toyota,truck,2018,White,10937,Black,17,0
615,2002,Honda,truck,2016,White,9818,Black,16,0
616,2001,Toyota,truck,2008,Blue,13869,Black,4,0
617,2011,Honda,sedan,2015,White,19072,Brown,18,0
618,2012,Subaru,truck,2013,Red,12786,Black,12,0
619,2019,Toyota,suv,2004,White,6849,Brown,20,0
620,2010,Subaru,sedan,2006,White,13279,Brown,13,0
621,2016,Subaru,sedan,2005,Blue,23135,Black,18,0
622,2001,Toyota,sedan,2023,White,1947,Black,14,0
623,2010,Honda,suv,2012,Red,14039,Black,2,0
624,2015,Subaru,truck,2012,White,24369,Black,19,1
625,2021,Toyota,truck,2008,Blue,23944,Black,5,0
626,2001,Honda,sedan,2023,White,12402,Black,2,0
627,2004,Honda,truck,2010,White,21397,Brown,9,1
628,2011,Toyota,sedan,2022,White,18366,Brown,18,0
629,2016,Toyota,suv,2011,Red,22709,Black,12,0
630,2012,Subaru,sedan,2013,Red,2708,Black,19,0
631,2021,Subaru,truck,2006,Blue,11226,Black,20,0
632,2008,Subaru,suv,2023,Blue,9661,Brown,16,0
633,2015,Toyota,suv,2016,Red,15531,Brown,18,0
634,2021,Toyota,suv,2021,White,22311,Brown,18,0
635,2021,Honda,suv,2023,Red,17038,Brown,1,1
636,2016,Toyota,suv,2007,White,14901,Brown,2,1
637,2009,Honda,truck,2011,Red,16532,Black,13,0
638,2023,Toyota,sedan,2001,White,6632,Black,12,0
639,2023,Subaru,suv,2006,Blue,16781,Black,1,1
640,2008,Subaru,suv,2013,Red,9322,Black,20,0
641,2007,Toyota,suv,2014,White,23069,Brown,18,0
642,2000,Subaru,suv,2006,Blue,17431,Black,20,0
643,2021,Toyota,sedan,2020,White,7274,Black,12,0
644,2017,Subaru,suv,2012,Red,4604,Black,9,1
645,2023,Subaru,sedan,2009,Blue,5116,Black,5,0
646,2001,Toyota,sedan,2013,Blue,9862,Black,20,0
647,2015,Toyota,truck,2004,Blue,14479,Black,10,0
648,2015,Honda,sedan,2023,White,13773,Brown,7,0
649,2012,Subaru,sedan,2008,Red,19233,Black,15,1
650,2013,Subaru,sedan,2016,Red,6756,Brown,16,0
651,2023,Honda,sedan,2020,White,9543,Black,10,0
652,2016,Toyota,suv,2020,White,19191,Black,15,0
653,2015,Subaru,truck,2006,Blue,19452,Brown,13,1
654,2007,Subaru,sedan,2013,White,17320,Black,10,0
655,2004,Toyota,sedan,2021,Blue,14352,Brown,20,0
656,2022,Toyota,suv,2004,Blue,17959,Brown,17,0
657,2010,Subaru,suv,2007,Blue,16623,Brown,20,0
658,2017,Subaru,suv,2017,Blue,20030,Black,6,1
659,2018,Honda,truck,2021,White,21655,Brown,10,0
660,2009,Honda,sedan,2007,Red,14382,Brown,19,0
661,2005,Honda,truck,2015,Red,20211,Brown,16,1
662,2012,Subaru,sedan,2005,White,14521,Black,1,0
663,2005,Honda,truck,2001,Blue,12472,Brown,14,0
664,2005,Subaru,suv,2011,White,24945,Brown,10,1
665,2002,Toyota,sedan,2013,Blue,15670,Brown,3,0
666,2008,Honda,suv,2011,Red,9091,Brown,19,0
667,2023,Toyota,suv,2017,Blue,13718,Black,19,0
668,2004,Toyota,truck,2015,White,14938,Brown,11,0
669,2007,Subaru,sedan,2006,Red,13687,Black,3,1
670,2012,Subaru,sedan,2003,White,21310,Brown,14,0
671,2017,Toyota,sedan,2009,White,19121,Black,20,0
672,2011,Toyota,truck,2018,Red,9460,Brown,3,1
673,2023,Toyota,sedan,2011,Red,8681,Brown,3,1
674,2014,Subaru,truck,2003,Red,7126,Black,20,0
675,2002,Honda,suv,2012,Red,24563,Black,12,0
676,2003,Subaru,suv,2017,White,13683,Brown,15,0
677,2011,Honda,suv,2007,White,6852,Brown,2,0
678,2010,Subaru,truck,2007,Red,17166,Black,6,1
679,2013,Subaru,sedan,2005,White,1334,Brown,5,0
680,2016,Toyota,sedan,2018,White,4741,Brown,12,0
681,2006,Subaru,truck,2021,Blue,4521,Black,15,0
682,2010,Subaru,truck,2012,Blue,15948,Black,1,0
683,2019,Honda,truck,2022,White,17426,Black,7,0
684,2020,Subaru,suv,2006,White,22698,Brown,19,0
685,2014,Honda,suv,2003,White,14737,Black,7,0
686,2004,Toyota,truck,2021,White,17843,Brown,8,0
687,2006,Honda,suv,2005,Blue,11827,Black,9,1
688,2013,Subaru,sedan,2009,White,8223,Black,18,0
689,2016,Toyota,suv,2009,Red,21096,Brown,1,0
690,2009,Honda,suv,2000,Blue,22080,Black,16,0
691,2004,Toyota,sedan,2015,Red,11695,Black,10,1
692,2002,Toyota,suv,2013,Red,15003,Brown,12,0
693,2014,Subaru,truck,2005,White,4411,Black,19,0
694,2015,Toyota,truck,2013,White,2781,Brown,11,0
695,2009,Subaru,suv,2004,White,22500,Brown,4,0
696,2003,Subaru,suv,2023,White,13197,Brown,2,0
697,2007,Subaru,truck,2002,Red,11903,Brown,3,0
698,2002,Toyota,truck,2001,White,12434,Brown,17,0
699,2003,Honda,suv,2016,Red,15109,Black,20,0
700,2007,Subaru,sedan,2011,Blue,23397,Brown,15,1
701,2014,Honda,sedan,2008,White,14169,Black,9,0
702,2001,Subaru,suv,2012,Red,6543,Black,3,0
703,2004,Toyota,sedan,2021,White,11150,Brown,18,0
704,2005,Honda,truck,2008,Blue,3224,Brown,18,0
705,2011,Subaru,truck,2007,Blue,20229,Brown,5,1
706,2015,Toyota,sedan,2001,White,11491,Black,15,0
707,2008,Honda,suv,2015,Blue,1477,Brown,7,0
708,2007,Subaru,suv,2003,Red,18375,Brown,17,0
709,2016,Toyota,truck,2008,Red,9089,Brown,15,0
710,2006,Toyota,truck,2004,Red,18847,Black,19,1
711,2021,Toyota,truck,2018,White,23511,Black,20,0
712,2013,Subaru,suv,2008,Red,20443,Black,9,0
713,2004,Subaru,sedan,2020,Red,12480,Black,8,0
714,2018,Toyota,sedan,2004,White,5598,Black,19,0
715,2010,Subaru,suv,2001,White,14729,Black,5,0
716,2019,Subaru,suv,2002,White,15179,Black,12,0
717,2022,Subaru,sedan,2008,White,16310,Brown,1,1
718,2022,Honda,sedan,2022,Red,24572,Brown,2,0
719,2010,Subaru,truck,2022,Red,22159,Brown,12,1
720,2014,Honda,suv,2022,White,15346,Black,10,0
721,2016,Subaru,sedan,2016,Red,1245,Black,14,0
722,2018,Toyota,truck,2023,White,18460,Brown,16,0
723,2007,Subaru,sedan,2021,Red,24536,Brown,9,0
724,2002,Honda,suv,2011,Red,7541,Brown,14,1
725,2003,Toyota,truck,2005,Blue,18226,Black,20,0
726,2001,Subaru,suv,2005,Blue,4405,Black,17,0
727,2007,Honda,suv,2006,Blue,22878,Brown,15,0
728,2009,Honda,suv,2023,White,11773,Black,18,0
729,2014,Honda,truck,2016,Red,17682,Black,6,0
730,2000,Subaru,suv,2006,Blue,21066,Brown,16,0
731,2010,Honda,sedan,2018,Red,15985,Black,18,0
732,2022,Subaru,suv,2016,Red,12374,Brown,20,1
733,2001,Honda,sedan,2002,White,10663,Brown,11,0
734,2002,Subaru,suv,2008,Red,5357,Brown,20,0
735,2022,Honda,suv,2019,Red,4749,Brown,7,0
736,2013,Toyota,suv,2005,White,14522,Black,14,0
737,2007,Toyota,suv,2008,Red,2851,Brown,2,0
738,2000,Honda,suv,2006,Blue,10281,Black,10,0
739,2006,Honda,truck,2020,White,11711,Brown,20,0
740,2007,Honda,suv,2016,Red,14642,Black,17,0
741,2009,Honda,sedan,2018,Blue,11882,Brown,7,1
742,2013,Subaru,sedan,2022,Red,12966,Brown,3,0
743,2008,Honda,suv,2012,Blue,3947,Black,6,0
744,2016,Subaru,suv,2021,White,7350,Black,7,1
745,2012,Subaru,sedan,2000,White,2512,Brown,16,0
746,2015,Subaru,suv,2007,Red,19407,Brown,2,0
747,2009,Honda,sedan,2006,Red,5148,Black,10,0
748,2021,Toyota,suv,2018,Red,13869,Brown,12,0
749,2004,Toyota,truck,2000,Blue,10096,Brown,18,0
750,2023,Toyota,sedan,2021,Blue,21669,Brown,19,1
751,2016,Toyota,truck,2010,Red,2544,Brown,5,0
752,2014,Toyota,truck,2008,Blue,8898,Black,20,0
753,2008,Toyota,suv,2018,Blue,9718,Black,10,1
754,2015,Subaru,truck,2014,Red,11371,Brown,8,0
755,2023,Honda,suv,2018,Blue,20679,Brown,3,1
756,2008,Toyota,truck,2016,Blue,12597,Black,5,0
757,2021,Honda,sedan,2016,White,18933,Brown,9,1
758,2016,Subaru,sedan,2011,Red,10218,Black,5,0
759,2020,Honda,truck,2022,Red,4653,Brown,14,0
760,2018,Toyota,sedan,2005,White,12009,Brown,2,1
761,2017,Toyota,truck,2011,Red,5474,Brown,10,0
762,2003,Honda,truck,2016,Blue,13574,Brown,3,0
763,2016,Toyota,sedan,2012,White,10742,Brown,12,0
764,2009,Subaru,suv,2018,Red,3006,Black,7,0
765,2016,Subaru,truck,2006,Red,7919,Brown,6,0
766,2006,Toyota,truck,2010,White,2383,Brown,11,0
767,2006,Subaru,sedan,2018,White,22611,Brown,19,0
768,2001,Subaru,truck,2015,Red,6357,Brown,15,0
769,2023,Subaru,sedan,2012,White,10471,Black,17,0
770,2012,Toyota,suv,2013,Red,24316,Black,7,1
771,2003,Honda,sedan,2018,Blue,3236,Black,17,0
772,2009,Honda,sedan,2003,White,2991,Black,3,0
773,2012,Honda,truck,2012,White,6029,Brown,7,0
774,2011,Toyota,suv,2002,White,21138,Brown,4,0
775,2008,Toyota,truck,2009,White,5307,Black,19,0
776,2014,Honda,truck,2021,White,16165,Black,16,0
777,2023,Subaru,truck,2010,Blue,2665,Black,20,0
778,2016,Toyota,sedan,2001,White,7227,Brown,17,0
779,2001,Toyota,suv,2008,Red,23538,Brown,4,0
780,2019,Subaru,truck,2020,Red,16606,Black,14,0
781,2009,Toyota,suv,2003,Red,1937,Brown,17,0
782,2019,Subaru,suv,2013,Red,5249,Black,19,0
783,2006,Toyota,suv,2022,Blue,2287,Black,1,0
784,2002,Honda,truck,2008,Blue,2223,Brown,11,0
785,2000,Toyota,suv,2014,White,20581,Black,13,0
786,2009,Subaru,sedan,2021,White,11629,Brown,16,0
787,2010,Subaru,sedan,2010,Blue,24545,Black,2,1
788,2021,Subaru,suv,2012,Blue,3442,Black,14,0
789,2016,Honda,suv,2013,Red,6342,Brown,2,0
790,2011,Honda,truck,2012,Red,21014,Brown,15,0
791,2009,Subaru,suv,2011,Blue,11503,Black,16,0
792,2021,Subaru,suv,2002,White,9126,Brown,11,0
793,2012,Toyota,suv,2015,White,19293,Black,7,0
794,2014,Subaru,suv,2014,Blue,8553,Black,15,0
795,2008,Honda,truck,2006,White,7149,Brown,11,0
796,2015,Toyota,truck,2013,Blue,2667,Black,2,0
797,2013,Toyota,suv,2018,Blue,5729,Black,6,1
798,2013,Subaru,truck,2019,White,23978,Brown,7,1
799,2016,Honda,suv,2014,Red,4710,Black,7,0
800,2003,Honda,suv,2006,Red,21301,Brown,8,0
801,2023,Toyota,sedan,2006,Blue,10605,Brown,17,0
802,2010,Toyota,suv,2001,Blue,4634,Brown,11,0
803,2003,Subaru,truck,2003,White,8018,Black,6,1
804,2022,Subaru,sedan,2003,Red,23481,Brown,16,0
805,2015,Toyota,suv,2021,Blue,13265,Brown,3,1
806,2002,Honda,truck,2017,White,4315,Black,20,0
807,2001,Honda,truck,2014,Blue,15408,Black,10,1
808,2014,Toyota,suv,2006,Blue,6931,Black,4,0
809,2020,Toyota,suv,2012,Blue,22731,Brown,8,1
810,2005,Subaru,sedan,2006,Blue,7613,Brown,3,1
811,2003,Honda,suv,2023,Blue,22375,Black,18,0
812,2000,Toyota,suv,2009,Blue,7722,Black,3,0
813,2014,Toyota,suv,2008,Blue,7138,Black,7,1
814,2019,Subaru,sedan,2005,Red,9697,Black,16,0
815,2003,Toyota,suv,2003,White,24307,Black,17,0
816,2010,Honda,truck,2011,Blue,7769,Brown,8,0
817,2023,Subaru,sedan,2005,White,19024,Black,20,0
818,2015,Toyota,sedan,2017,Blue,24518,Black,3,1
819,2015,Subaru,truck,2009,Blue,12932,Black,15,1
820,2011,Honda,suv,2013,Red,14417,Brown,15,0
821,2018,Subaru,sedan,2016,White,18557,Brown,8,0
822,2003,Subaru,suv,2003,Red,6433,Brown,6,1
823,2001,Honda,sedan,2021,White,19577,Brown,6,1
824,2019,Toyota,suv,2007,Red,9633,Black,8,0
825,2016,Subaru,sedan,2001,White,21285,Brown,13,0
826,2002,Honda,sedan,2008,Red,2127,Brown,14,0
827,2002,Toyota,truck,2007,Blue,22887,Black,10,1
828,2016,Honda,suv,2008,Blue,19459,Black,14,0
829,2002,Toyota,sedan,2013,Blue,8612,Brown,8,1
830,2003,Toyota,truck,2005,Blue,3731,Black,8,0
831,2006,Honda,sedan,2004,White,6439,Black,4,1
832,2022,Subaru,truck,2017,White,10078,Brown,16,0
833,2022,Toyota,suv,2012,Blue,1673,Black,11,0
834,2005,Subaru,suv,2010,White,18829,Brown,19,0
835,2017,Honda,suv,2001,Red,3687,Brown,6,0
836,2020,Honda,sedan,2011,White,4417,Brown,3,0
837,2004,Honda,sedan,2001,Red,19736,Brown,9,0
838,2002,Honda,sedan,2012,White,22527,Brown,14,0
839,2023,Toyota,truck,2016,White,17921,Black,7,1
840,2011,Honda,suv,2015,Blue,11277,Brown,15,0
841,2019,Toyota,sedan,2006,Red,6178,Black,15,0
842,2016,Toyota,truck,2001,Blue,16910,Black,20,0
843,2003,Subaru,suv,2011,Red,10399,Black,17,0
844,2004,Subaru,truck,2010,White,15921,Brown,18,0
845,2017,Subaru,truck,2003,Blue,13193,Black,7,0
846,2013,Subaru,truck,2017,White,22818,Brown,8,1
847,2004,Subaru,truck,2012,Red,22973,Black,3,1
848,2019,Toyota,suv,2013,Blue,9861,Black,9,1
849,2009,Subaru,sedan,2012,Red,24585,Brown,2,1
850,2020,Subaru,truck,2014,Red,4218,Brown,10,0
851,2018,Toyota,truck,2007,White,4750,Black,4,0
852,2006,Subaru,suv,2009,White,23448,Black,7,0
853,2009,Toyota,sedan,2005,White,19424,Black,14,0
854,2008,Subaru,sedan,2000,Blue,4112,Black,11,0
855,2003,Toyota,truck,2006,Blue,6529,Brown,3,0
856,2012,Subaru,sedan,2004,Red,24814,Black,14,0
857,2006,Toyota,suv,2020,Red,5514,Black,1,0
858,2005,Subaru,truck,2022,White,4407,Brown,15,0
859,2000,Subaru,sedan,2019,Blue,9566,Brown,16,0
860,2023,Toyota,suv,2015,Blue,8005,Brown,16,0
861,2006,Toyota,truck,2002,Red,13056,Brown,18,0
862,2000,Toyota,suv,2016,Red,11082,Black,5,0
863,2009,Honda,truck,2016,White,24985,Black,2,1
864,2017,Subaru,suv,2012,White,11247,Brown,11,0
865,2021,Honda,suv,2018,White,20914,Black,3,0
866,2014,Honda,suv,2012,Red,8075,Black,7,0
867,2021,Toyota,sedan,2022,Blue,23367,Black,1,1
868,2012,Honda,truck,2006,White,2678,Brown,6,1
869,2002,Honda,truck,2002,Blue,2752,Brown,2,1
870,2021,Subaru,sedan,2023,White,13894,Brown,17,0
871,2000,Subaru,suv,2009,White,7382,Black,7,0
872,2017,Subaru,suv,2003,White,6086,Black,14,0
873,2010,Toyota,suv,2006,Blue,18178,Brown,6,1
874,2015,Subaru,sedan,2022,White,12749,Black,16,0
875,2019,Honda,truck,2001,Red,24589,Black,1,1
876,2012,Toyota,truck,2002,White,16985,Black,10,0
877,2007,Subaru,sedan,2017,Blue,22148,Black,2,1
878,2017,Subaru,suv,2011,Red,12169,Brown,1,0
879,2007,Toyota,suv,2021,Blue,13479,Brown,20,0
880,2000,Subaru,suv,2009,White,4600,Black,3,0
881,2006,Subaru,sedan,2023,White,8956,Brown,2,0
882,2007,Toyota,suv,2006,Blue,22243,Black,12,0
883,2011,Toyota,suv,2009,Blue,22849,Black,5,1
884,2003,Toyota,truck,2019,White,1248,Brown,16,0
885,2012,Subaru,sedan,2013,Red,21937,Black,15,0
886,2002,Subaru,truck,2004,Blue,18440,Black,6,1
887,2003,Honda,suv,2005,White,5962,Black,19,0
888,2010,Honda,suv,2002,Red,3782,Black,4,1
889,2010,Subaru,suv,2015,Red,18150,Brown,17,0
890,2001,Toyota,truck,2007,Blue,10399,Black,20,0
891,2023,Subaru,truck,2017,White,20126,Brown,7,1
892,2019,Toyota,truck,2021,White,15720,Black,20,0
893,2003,Toyota,suv,2013,Blue,3681,Brown,6,1
894,2011,Honda,suv,2014,White,12531,Black,16,0
895,2019,Toyota,suv,2012,Red,19122,Brown,7,0
896,2018,Toyota,sedan,2019,Blue,19024,Black,20,0
897,2022,Honda,truck,2008,Red,14632,Brown,3,0
898,2014,Toyota,truck,2022,White,19732,Black,2,1
899,2008,Honda,truck,2021,Blue,4453,Brown,6,0
900,2002,Toyota,truck,2000,Blue,23283,Black,20,1
901,2000,Toyota,sedan,2020,White,8529,Brown,9,0
902,2008,Honda,suv,2018,Red,4702,Black,4,1
903,2011,Honda,sedan,2019,Blue,20433,Black,18,0
904,2012,Subaru,truck,2006,Blue,23010,Black,18,0
905,2003,Subaru,suv,2021,Blue,17845,Brown,3,1
906,2006,Toyota,sedan,2016,White,8930,Brown,16,0
907,2005,Subaru,sedan,2018,White,3605,Black,11,0
908,2003,Toyota,suv,2002,Red,12886,Brown,17,0
909,2000,Subaru,truck,2012,Red,14213,Black,2,1
910,2012,Toyota,truck,2002,White,8109,Brown,17,1
911,2003,Subaru,truck,2016,Blue,15434,Brown,5,1
912,2021,Honda,truck,2000,Red,12651,Black,15,0
913,2007,Subaru,truck,2013,White,11762,Brown,15,0
914,2016,Honda,sedan,2021,White,23546,Brown,20,0
915,2002,Subaru,sedan,2014,Red,4565,Black,14,0
916,2004,Toyota,suv,2022,Red,5624,Black,5,1
917,2010,Toyota,suv,2001,White,15864,Brown,7,0
918,2011,Honda,truck,2021,Red,2775,Brown,5,1
919,2023,Honda,suv,2011,Blue,7343,Black,18,1
920,2012,Subaru,truck,2017,White,17977,Black,18,1
921,2023,Honda,truck,2020,Blue,13698,Brown,16,0
922,2001,Toyota,suv,2023,Red,4100,Brown,10,0
923,2020,Honda,sedan,2008,Blue,13808,Black,1,1
924,2014,Toyota,suv,2013,Blue,10929,Brown,19,0
925,2001,Toyota,sedan,2015,Red,11465,Black,4,0
926,2005,Toyota,sedan,2002,Red,13854,Brown,1,1
927,2019,Toyota,suv,2012,Red,19216,Black,16,0
928,2009,Subaru,sedan,2011,Blue,1167,Black,13,0
929,2022,Honda,suv,2004,Blue,11149,Black,19,1
930,2016,Toyota,truck,2018,Blue,23601,Black,13,0
931,2006,Toyota,suv,2007,Blue,15759,Brown,16,0
932,2017,Subaru,truck,2023,White,23911,Brown,16,1
933,2001,Honda,sedan,2013,Red,23560,Black,10,1
934,2013,Honda,suv,2020,White,24621,Black,1,0
935,2015,Subaru,suv,2013,White,21547,Black,7,0
936,2011,Honda,sedan,2020,Red,2578,Brown,6,1
937,2009,Toyota,suv,2015,White,1518,Brown,11,0
938,2004,Subaru,suv,2021,Red,3217,Black,5,1
939,2000,Honda,truck,2013,Red,11805,Black,8,0
940,2008,Toyota,suv,2009,White,21647,Black,17,0
941,2003,Subaru,suv,2006,Blue,16193,Black,18,0
